om,yr,mo,dy,date,time,slat,slon
648971,2019,9,2,9/2/19,23:03:00,44.07,-92.75
648972,2019,9,2,9/2/19,23:16:00,44.03,-92.75
648973,2019,9,2,9/2/19,23:34:00,43.86,-92.49
648974,2019,9,3,9/3/19,17:15:00,45.4245,-84.2627
648975,2019,9,3,9/3/19,19:20:00,38.9416,-105.4318
648976,2019,9,4,9/4/19,8:10:00,42.45,-75.07
648977,2019,9,4,9/4/19,11:29:00,43.4,-72.72
648978,2019,9,4,9/4/19,15:10:00,41.97,-72.57
648979,2019,9,4,9/4/19,15:31:00,41.9314,-72.3794
648980,2019,9,4,9/4/19,15:35:00,41.87,-72.37
648981,2019,9,4,9/4/19,15:44:00,41.87,-72.27
648982,2019,9,5,9/5/19,0:00:00,48.94,-98.39
648983,2019,9,5,9/5/19,0:38:00,48.75,-97.93
648984,2019,9,5,9/5/19,1:00:00,48.8,-97.62
648985,2019,9,5,9/5/19,1:10:00,48.19,-97
648986,2019,9,5,9/5/19,1:40:00,48.14,-96.77
648987,2019,9,5,9/5/19,2:00:00,48.11,-96.5
648988,2019,9,5,9/5/19,2:25:00,47.92,-96.41
648989,2019,9,5,9/5/19,3:17:00,47.68,-95.37
648990,2019,9,5,9/5/19,5:30:00,46.92,-95.19
648991,2019,9,5,9/5/19,5:45:00,46.85,-95.01
648992,2019,9,5,9/5/19,5:50:00,46.75,-95.1
648993,2019,9,5,9/5/19,5:55:00,46.89,-94.84
648994,2019,9,5,9/5/19,6:40:00,46.72,-94.44
648995,2019,9,5,9/5/19,6:41:00,46.75,-94.76
648996,2019,9,5,9/5/19,6:50:00,46.69,-94.37
648997,2019,9,5,9/5/19,7:18:00,46.53,-94.33
648998,2019,9,5,9/5/19,7:30:00,46.5,-94.15
648999,2019,9,5,9/5/19,8:10:00,47.2,-93.49
649000,2019,9,5,9/5/19,9:07:00,46.71,-93.29
649001,2019,9,5,9/5/19,9:10:00,46.67,-93.63
649002,2019,9,5,9/5/19,9:16:00,46.65,-93.13
649003,2019,9,5,9/5/19,9:20:00,46.62,-93.54
649004,2019,9,5,9/5/19,9:20:00,46.65,-93.13
649005,2019,9,5,9/5/19,10:08:00,46.37,-92.83
649006,2019,9,5,9/5/19,10:09:00,46.36,-92.84
649007,2019,9,5,9/5/19,12:41:00,45.91,-91.45
649008,2019,9,5,9/5/19,12:47:00,45.92,-91.41
649009,2019,9,5,9/5/19,12:50:00,45.88,-91.24
649010,2019,9,5,9/5/19,13:08:00,45.87,-91.01
649011,2019,9,5,9/5/19,16:10:00,42.76,-122.49
649012,2019,9,5,9/5/19,17:00:00,33.3167,-116.6425
649013,2019,9,6,9/6/19,14:02:00,39.73,-105.44
649014,2019,9,6,9/6/19,14:13:00,39.71,-105.36
649015,2019,9,6,9/6/19,15:05:00,39.65,-105.34
649016,2019,9,6,9/6/19,15:10:00,39.57,-105.26
649017,2019,9,6,9/6/19,16:40:00,39.24,-104.91
649018,2019,9,6,9/6/19,17:00:00,39.12,-104.86
649019,2019,9,7,9/7/19,19:30:00,39.59,-98.18
649020,2019,9,7,9/7/19,19:50:00,40.34,-97.57
649021,2019,9,7,9/7/19,20:28:00,40.32,-97.3
649022,2019,9,7,9/7/19,20:31:00,40.34,-97.57
649023,2019,9,7,9/7/19,22:25:00,46,-121.53
649024,2019,9,9,9/9/19,12:20:00,32.2808,-82.4748
649025,2019,9,9,9/9/19,12:22:00,32.19,-83.18
649026,2019,9,9,9/9/19,12:25:00,32.57,-81.79
649027,2019,9,9,9/9/19,12:28:00,32.17,-82.7
649028,2019,9,9,9/9/19,12:30:00,32.52,-81.85
649029,2019,9,9,9/9/19,12:35:00,32.53,-81.83
649030,2019,9,9,9/9/19,12:39:00,32.49,-81.77
649031,2019,9,9,9/9/19,12:40:00,32.5,-81.78
649032,2019,9,9,9/9/19,13:58:00,32.97,-80.85
649033,2019,9,9,9/9/19,14:37:00,33.47,-80.93
649034,2019,9,9,9/9/19,14:40:00,36.39,-77.04
649035,2019,9,9,9/9/19,15:11:00,37.8,-78.97
649036,2019,9,9,9/9/19,16:28:00,34.3,-77.82
649037,2019,9,9,9/9/19,16:38:00,39.1284,-100.8683
649038,2019,9,9,9/9/19,16:42:00,34.24,-77.92
649039,2019,9,9,9/9/19,16:57:00,34.47,-78.32
649040,2019,9,9,9/9/19,17:15:00,39.3574,-100.3492
649041,2019,9,9,9/9/19,17:35:00,39.0201,-101.2579
649042,2019,9,9,9/9/19,18:16:00,38.933,-101.3695
649043,2019,9,9,9/9/19,18:37:00,30.3204,-90.9873
649044,2019,9,9,9/9/19,18:37:00,30.3179,-90.9811
649045,2019,9,9,9/9/19,18:49:00,38.9044,-101.2963
649046,2019,9,9,9/9/19,18:56:00,42.46,-114.58
649047,2019,9,9,9/9/19,19:01:00,42.49,-114.56
649048,2019,9,9,9/9/19,19:03:00,42.48,-114.51
649049,2019,9,9,9/9/19,19:25:00,38.9601,-100.8515
649050,2019,9,9,9/9/19,19:25:00,42.53,-114.33
649051,2019,9,9,9/9/19,19:38:00,38.9041,-101.3699
649052,2019,9,9,9/9/19,19:38:00,42.6,-114.21
649053,2019,9,9,9/9/19,19:46:00,42.63,-114.1
649054,2019,9,9,9/9/19,22:39:00,41.34,-96.08
649055,2019,9,10,9/10/19,2:45:00,40.53,-103.89
649056,2019,9,10,9/10/19,3:13:00,40.63,-103.48
649057,2019,9,10,9/10/19,3:15:00,41.3,-104.79
649058,2019,9,10,9/10/19,3:16:00,41.19,-96.62
649059,2019,9,10,9/10/19,13:44:00,42.89,-102.2
649060,2019,9,10,9/10/19,14:10:00,41.84,-111.8
649061,2019,9,10,9/10/19,14:10:00,41.75,-111.81
649062,2019,9,10,9/10/19,14:10:00,42.5,-105.03
649063,2019,9,10,9/10/19,14:15:00,42.5,-105.03
649064,2019,9,10,9/10/19,14:16:00,41.84,-111.8
649065,2019,9,10,9/10/19,14:20:00,41.76,-111.82
649066,2019,9,10,9/10/19,14:20:00,43.1091,-101.5561
649067,2019,9,10,9/10/19,14:30:00,43.1722,-101.5733
649068,2019,9,10,9/10/19,14:33:00,42.99,-101.7
649069,2019,9,10,9/10/19,15:05:00,42.3,-104.72
649070,2019,9,10,9/10/19,15:10:00,43.17,-101.16
649071,2019,9,10,9/10/19,15:14:00,42.29,-104.72
649072,2019,9,10,9/10/19,15:40:00,36.0332,-86.7833
649073,2019,9,10,9/10/19,15:40:00,42.32,-104.57
649074,2019,9,10,9/10/19,15:43:00,42.71,-101.99
649075,2019,9,10,9/10/19,15:45:00,40.63,-103.26
649076,2019,9,10,9/10/19,15:55:00,42.36,-104.35
649077,2019,9,10,9/10/19,16:15:00,43.25,-99.72
649078,2019,9,10,9/10/19,16:20:00,44.73,-105.39
649079,2019,9,10,9/10/19,16:20:00,33.4627,-83.9685
649080,2019,9,10,9/10/19,16:23:00,36.2945,-86.62
649081,2019,9,10,9/10/19,16:25:00,41.9772,-113.4646
649082,2019,9,10,9/10/19,16:28:00,42.31,-104.35
649083,2019,9,10,9/10/19,16:28:00,43.59,-84.76
649084,2019,9,10,9/10/19,16:35:00,43.4524,-100.2
649085,2019,9,10,9/10/19,16:42:00,42.94,-100.96
649086,2019,9,10,9/10/19,16:43:00,43.51,-84.55
649087,2019,9,10,9/10/19,17:00:00,43.4109,-99.9263
649088,2019,9,10,9/10/19,17:00:00,42.96,-100.79
649089,2019,9,10,9/10/19,17:09:00,45.37,-105.04
649090,2019,9,10,9/10/19,17:10:00,43.57,-99.48
649091,2019,9,10,9/10/19,17:23:00,42.89,-100.55
649092,2019,9,10,9/10/19,17:25:00,42.87,-100.55
649093,2019,9,10,9/10/19,17:34:00,33.5323,-85.0122
649094,2019,9,10,9/10/19,17:48:00,41.79,-104.27
649095,2019,9,10,9/10/19,17:50:00,40.16,-105.05
649096,2019,9,10,9/10/19,17:50:00,40.16,-105.05
649097,2019,9,10,9/10/19,18:00:00,40.39,-104.77
649098,2019,9,10,9/10/19,18:07:00,40.43,-104.72
649099,2019,9,10,9/10/19,18:08:00,40.38,-104.77
649100,2019,9,10,9/10/19,18:24:00,40.44,-104.58
649101,2019,9,10,9/10/19,18:26:00,40.48,-104.54
649102,2019,9,10,9/10/19,18:30:00,40.45,-104.55
649103,2019,9,10,9/10/19,18:30:00,40.46,-104.53
649104,2019,9,10,9/10/19,18:34:00,42.2,-102.99
649105,2019,9,10,9/10/19,18:36:00,40.52,-104.52
649106,2019,9,10,9/10/19,19:09:00,43.39,-98.84
649107,2019,9,10,9/10/19,19:17:00,42.22,-103.07
649108,2019,9,10,9/10/19,19:23:00,43.03,-98.06
649109,2019,9,10,9/10/19,20:00:00,43.23,-97.97
649110,2019,9,10,9/10/19,20:35:00,45.5,-105.51
649111,2019,9,10,9/10/19,21:09:00,42.36,-101.36
649112,2019,9,11,9/11/19,13:31:00,42.95,-82.48
649113,2019,9,11,9/11/19,13:31:00,42.99,-82.45
649114,2019,9,11,9/11/19,13:41:00,42.86,-83.49
649115,2019,9,11,9/11/19,15:10:00,41.76,-80.33
649116,2019,9,11,9/11/19,15:20:00,41.75,-80.08
649117,2019,9,11,9/11/19,16:14:00,42.71,-102.47
649118,2019,9,11,9/11/19,16:25:00,38.8131,-102.0905
649119,2019,9,11,9/11/19,16:27:00,40.14,-105.15
649120,2019,9,11,9/11/19,16:27:00,40.21,-105.11
649121,2019,9,11,9/11/19,16:28:00,40.18,-105.11
649122,2019,9,11,9/11/19,16:30:00,40.19,-105.11
649123,2019,9,11,9/11/19,16:34:00,40.18,-105.13
649124,2019,9,11,9/11/19,16:37:00,40.19,-105.12
649125,2019,9,11,9/11/19,16:42:00,43.4,-84.91
649126,2019,9,11,9/11/19,16:45:00,42.31,-102.29
649127,2019,9,11,9/11/19,16:52:00,39.55,-107.64
649128,2019,9,11,9/11/19,17:03:00,40.35,-104.87
649129,2019,9,11,9/11/19,17:05:00,40.36,-104.87
649130,2019,9,11,9/11/19,17:06:00,40.41,-104.79
649131,2019,9,11,9/11/19,17:10:00,40.43,-104.76
649132,2019,9,11,9/11/19,17:12:00,40.43,-104.76
649133,2019,9,11,9/11/19,17:15:00,42.08,-99.53
649134,2019,9,11,9/11/19,17:17:00,40.4,-104.69
649135,2019,9,11,9/11/19,17:20:00,40.43,-104.76
649136,2019,9,11,9/11/19,17:22:00,40.43,-104.73
649137,2019,9,11,9/11/19,17:25:00,41.68,-99.64
649138,2019,9,11,9/11/19,17:26:00,40.41,-104.72
649139,2019,9,11,9/11/19,17:27:00,38.9799,-101.7022
649140,2019,9,11,9/11/19,17:51:00,41.56,-100.96
649141,2019,9,11,9/11/19,17:51:00,40.46,-101.84
649142,2019,9,11,9/11/19,17:51:00,41.14,-99.86
649143,2019,9,11,9/11/19,17:54:00,42.38,-101.72
649144,2019,9,11,9/11/19,17:56:00,40.16,-104.99
649145,2019,9,11,9/11/19,17:57:00,40.11,-104.94
649146,2019,9,11,9/11/19,17:59:00,41.84,-101.67
649147,2019,9,11,9/11/19,18:00:00,40.12,-104.96
649148,2019,9,11,9/11/19,18:05:00,39.99,-105.14
649149,2019,9,11,9/11/19,18:10:00,40.04,-105.08
649150,2019,9,11,9/11/19,18:11:00,40.15,-104.95
649151,2019,9,11,9/11/19,18:13:00,40.05,-105.03
649152,2019,9,11,9/11/19,18:14:00,40.05,-105.03
649153,2019,9,11,9/11/19,18:15:00,40.52,-101.64
649154,2019,9,11,9/11/19,18:17:00,42.36,-101.36
649155,2019,9,11,9/11/19,18:17:00,40.51,-103.93
649156,2019,9,11,9/11/19,18:18:00,40.12,-104.96
649157,2019,9,11,9/11/19,18:19:00,40.52,-101.64
649158,2019,9,11,9/11/19,18:21:00,39.0347,-101.4054
649159,2019,9,11,9/11/19,18:25:00,40.54,-101.74
649160,2019,9,11,9/11/19,18:30:00,40.6,-103.86
649161,2019,9,11,9/11/19,18:30:00,40.61,-103.84
649162,2019,9,11,9/11/19,18:33:00,41.11,-101.87
649163,2019,9,11,9/11/19,18:48:00,43.8607,-101.2274
649164,2019,9,11,9/11/19,18:49:00,40.67,-103.51
649165,2019,9,11,9/11/19,18:50:00,40.68,-101.42
649166,2019,9,11,9/11/19,18:57:00,40.64,-103.21
649167,2019,9,11,9/11/19,18:58:00,40.63,-103.21
649168,2019,9,11,9/11/19,18:58:00,40.71,-103.22
649169,2019,9,11,9/11/19,19:00:00,40.63,-103.21
649170,2019,9,11,9/11/19,19:00:00,40.63,-103.21
649171,2019,9,11,9/11/19,19:01:00,40.62,-103.25
649172,2019,9,11,9/11/19,19:04:00,40.63,-103.23
649173,2019,9,11,9/11/19,19:12:00,40.04,-105.08
649174,2019,9,11,9/11/19,19:16:00,40.76,-103.06
649175,2019,9,11,9/11/19,19:32:00,40.76,-101.16
649176,2019,9,11,9/11/19,19:35:00,40.74,-102.46
649177,2019,9,11,9/11/19,19:45:00,40.65,-102.38
649178,2019,9,11,9/11/19,19:56:00,40.74,-102.27
649179,2019,9,11,9/11/19,20:00:00,40.72,-102.07
649180,2019,9,11,9/11/19,20:02:00,40.9,-100.99
649181,2019,9,11,9/11/19,20:08:00,40.81,-102.1
649182,2019,9,11,9/11/19,20:09:00,40.76,-102.04
649183,2019,9,11,9/11/19,20:45:00,41.63,-100.71
649184,2019,9,11,9/11/19,20:57:00,40.56,-101.16
649185,2019,9,12,9/12/19,14:49:00,46.29,-91.59
649186,2019,9,12,9/12/19,15:40:00,41.4,-86.01
649187,2019,9,12,9/12/19,15:51:00,38.59,-75.33
649188,2019,9,12,9/12/19,17:22:00,33.13,-103.32
649189,2019,9,12,9/12/19,18:40:00,40.6,-103.67
649190,2019,9,12,9/12/19,19:45:00,40.65,-102.38
649191,2019,9,13,9/13/19,13:15:00,34.73,-80.69
649192,2019,9,13,9/13/19,13:23:00,42.464,-83.592
649193,2019,9,13,9/13/19,13:24:00,42.48,-83.61
649194,2019,9,13,9/13/19,13:28:00,42.51,-83.62
649195,2019,9,13,9/13/19,13:30:00,42.52,-83.54
649196,2019,9,13,9/13/19,13:33:00,35.09,-80.66
649197,2019,9,13,9/13/19,13:34:00,42.56,-83.54
649198,2019,9,13,9/13/19,13:34:00,42.56,-83.56
649199,2019,9,13,9/13/19,13:35:00,42.56,-83.47
649200,2019,9,13,9/13/19,14:52:00,34.83,-81.99
649201,2019,9,13,9/13/19,18:20:00,38.59,-83.32
649202,2019,9,14,9/14/19,6:50:00,41.84,-96.71
649203,2019,9,14,9/14/19,7:07:00,41.53,-96.49
649204,2019,9,14,9/14/19,8:05:00,41.46,-97.06
649205,2019,9,14,9/14/19,8:09:00,42.03,-96.09
649206,2019,9,14,9/14/19,8:10:00,41.83,-96.05
649207,2019,9,14,9/14/19,8:15:00,41.59,-96.22
649208,2019,9,14,9/14/19,8:42:00,41.54,-96.14
649209,2019,9,14,9/14/19,8:47:00,41.54,-96.14
649210,2019,9,14,9/14/19,8:47:00,41.51,-96.1
649211,2019,9,14,9/14/19,8:50:00,41.51,-96.1
649212,2019,9,14,9/14/19,9:45:00,41.39,-95.68
649213,2019,9,14,9/14/19,10:04:00,41.46,-95.46
649214,2019,9,14,9/14/19,11:33:00,41.7,-94.92
649215,2019,9,14,9/14/19,13:00:00,35,-106.34
649216,2019,9,14,9/14/19,13:15:00,41.81,-94.22
649217,2019,9,14,9/14/19,13:50:00,42.03,-94.38
649218,2019,9,14,9/14/19,14:15:00,42.44,-93.98
649219,2019,9,14,9/14/19,14:33:00,42.39,-93.73
649220,2019,9,14,9/14/19,15:23:00,42.08,-94.48
649221,2019,9,14,9/14/19,16:31:00,42.06,-93.64
649222,2019,9,14,9/14/19,16:36:00,42.02,-93.65
649223,2019,9,14,9/14/19,16:53:00,42.04,-93.63
649224,2019,9,14,9/14/19,16:55:00,42.03,-93.62
649225,2019,9,14,9/14/19,16:55:00,42.04,-93.63
649226,2019,9,14,9/14/19,16:59:00,42.03,-93.61
649227,2019,9,14,9/14/19,17:00:00,42.04,-93.6
649228,2019,9,14,9/14/19,17:30:00,42.36,-93.1
649229,2019,9,16,9/16/19,12:30:00,34.82,-111.77
649230,2019,9,16,9/16/19,15:05:00,33.6,-111.01
649231,2019,9,17,9/17/19,13:58:00,47.86,-92.04
649232,2019,9,17,9/17/19,18:38:00,46.95,-104.04
649233,2019,9,17,9/17/19,20:42:00,48.07,-103.26
649234,2019,9,17,9/17/19,20:57:00,48.28,-103.36
649235,2019,9,17,9/17/19,21:30:00,48.47,-102.91
649236,2019,9,18,9/18/19,15:49:00,41.59,-92.55
649237,2019,9,18,9/18/19,17:50:00,40.76,-96.62
649238,2019,9,18,9/18/19,17:50:00,40.76,-96.59
649239,2019,9,18,9/18/19,17:52:00,40.76,-96.61
649240,2019,9,18,9/18/19,18:55:00,40.83,-96.54
649241,2019,9,18,9/18/19,19:05:00,40.84,-96.46
649242,2019,9,18,9/18/19,21:20:00,42.63,-96.29
649243,2019,9,18,9/18/19,23:05:00,41.6921,-98.8067
649244,2019,9,19,9/19/19,16:10:00,38.24,-101.89
649245,2019,9,19,9/19/19,16:10:00,38.3349,-101.973
649246,2019,9,19,9/19/19,16:36:00,38.05,-102.12
649247,2019,9,19,9/19/19,17:15:00,34.98,-101.5
649248,2019,9,19,9/19/19,18:00:00,40.57,-100.83
649249,2019,9,19,9/19/19,18:00:00,40.64,-100.84
649250,2019,9,19,9/19/19,19:05:00,41.26,-101.73
649251,2019,9,19,9/19/19,21:24:00,48.24,-104.78
649252,2019,9,19,9/19/19,23:05:00,48.17,-102.23
649253,2019,9,20,9/20/19,2:35:00,45.86,-97.65
649254,2019,9,20,9/20/19,3:00:00,46.11,-97.64
649255,2019,9,20,9/20/19,6:59:00,48.98,-97.46
649256,2019,9,20,9/20/19,7:03:00,48.98,-97.46
649257,2019,9,20,9/20/19,7:14:00,48.83,-98.48
649258,2019,9,20,9/20/19,7:35:00,48.9,-98.26
649259,2019,9,20,9/20/19,7:45:00,48.72,-98.18
649260,2019,9,20,9/20/19,7:55:00,48.8,-98.08
649261,2019,9,20,9/20/19,8:02:00,48.89,-98.73
649262,2019,9,20,9/20/19,8:07:00,48.95,-97.92
649263,2019,9,20,9/20/19,8:10:00,48.83,-97.99
649264,2019,9,20,9/20/19,8:18:00,48.53,-98.38
649265,2019,9,20,9/20/19,8:20:00,48.92,-97.92
649266,2019,9,20,9/20/19,10:36:00,47.98,-102.49
649267,2019,9,20,9/20/19,11:30:00,48.56,-95.73
649268,2019,9,20,9/20/19,11:35:00,48.33,-101.91
649269,2019,9,20,9/20/19,11:35:00,48.33,-102.06
649270,2019,9,20,9/20/19,11:45:00,48.81,-96.02
649271,2019,9,20,9/20/19,12:15:00,48.85,-95.76
649272,2019,9,20,9/20/19,12:35:00,48.78,-101.07
649273,2019,9,20,9/20/19,12:40:00,48.8068,-101.13
649274,2019,9,20,9/20/19,12:45:00,48.89,-101.13
649275,2019,9,20,9/20/19,12:55:00,48.66,-95.73
649276,2019,9,20,9/20/19,13:12:00,47.94,-101.73
649277,2019,9,20,9/20/19,13:30:00,48.28,-101.43
649278,2019,9,20,9/20/19,13:56:00,48.42,-101.33
649279,2019,9,20,9/20/19,14:27:00,48.42,-101.36
649280,2019,9,20,9/20/19,14:57:00,41.74,-104.66
649281,2019,9,20,9/20/19,15:36:00,46.27,-100.23
649282,2019,9,20,9/20/19,15:41:00,41.79,-104.29
649283,2019,9,20,9/20/19,15:46:00,41.79,-104.27
649284,2019,9,20,9/20/19,15:46:00,41.82,-104.27
649285,2019,9,20,9/20/19,16:02:00,48.59,-97.68
649286,2019,9,20,9/20/19,16:03:00,46.76,-100.69
649287,2019,9,20,9/20/19,16:05:00,34.7865,-104.4929
649288,2019,9,20,9/20/19,16:12:00,47.34,-100.22
649289,2019,9,20,9/20/19,16:17:00,47.99,-99.53
649290,2019,9,20,9/20/19,16:17:00,48.5,-97.86
649291,2019,9,20,9/20/19,16:37:00,48.65,-97.7
649292,2019,9,20,9/20/19,16:40:00,41.96,-103.92
649293,2019,9,20,9/20/19,16:45:00,41.99,-103.92
649294,2019,9,20,9/20/19,16:47:00,41.96,-103.9
649295,2019,9,20,9/20/19,16:50:00,43.02,-104.7
649296,2019,9,20,9/20/19,16:55:00,48.49,-98.94
649297,2019,9,20,9/20/19,16:57:00,48.8,-97.62
649298,2019,9,20,9/20/19,17:00:00,42.8234,-103.0016
649299,2019,9,20,9/20/19,17:10:00,48.67,-99.35
649300,2019,9,20,9/20/19,17:38:00,42.32,-103.27
649301,2019,9,20,9/20/19,17:40:00,46.65,-97.06
649302,2019,9,20,9/20/19,17:42:00,46.38,-100.94
649303,2019,9,20,9/20/19,17:55:00,46.53,-96.11
649304,2019,9,20,9/20/19,18:02:00,48.85,-98.6
649305,2019,9,20,9/20/19,18:15:00,42.19,-103.18
649306,2019,9,20,9/20/19,18:15:00,46.89,-97.14
649307,2019,9,20,9/20/19,18:39:00,42.23,-103.08
649308,2019,9,20,9/20/19,18:50:00,47.05,-96.94
649309,2019,9,20,9/20/19,19:04:00,42.32,-102.86
649310,2019,9,20,9/20/19,19:05:00,44.8,-105.49
649311,2019,9,20,9/20/19,19:10:00,47.19,-97.19
649312,2019,9,20,9/20/19,20:31:00,44.0391,-103.287
649313,2019,9,20,9/20/19,20:32:00,44.0009,-103.3031
649314,2019,9,20,9/20/19,20:37:00,44.0265,-103.2608
649315,2019,9,20,9/20/19,20:40:00,44.0112,-103.2889
649316,2019,9,20,9/20/19,20:40:00,44.0634,-103.2858
649317,2019,9,21,9/21/19,14:24:00,35.58,-101.7
649318,2019,9,21,9/21/19,15:10:00,47.64,-97.39
649319,2019,9,21,9/21/19,15:50:00,42.91,-95.16
649320,2019,9,21,9/21/19,15:50:00,42.907,-95.1595
649321,2019,9,21,9/21/19,15:54:00,42.8227,-95.4021
649322,2019,9,21,9/21/19,16:23:00,46.89,-97.05
649323,2019,9,21,9/21/19,16:40:00,46.99,-96.75
649324,2019,9,21,9/21/19,16:40:00,46.92,-96.76
649325,2019,9,21,9/21/19,16:43:00,46.98,-96.74
649326,2019,9,21,9/21/19,16:48:00,38.74,-99.98
649327,2019,9,21,9/21/19,16:57:00,38.79,-99.97
649328,2019,9,21,9/21/19,16:59:00,38.82,-99.96
649329,2019,9,21,9/21/19,17:15:00,47.08,-96.13
649330,2019,9,21,9/21/19,17:15:00,45.9922,-92.6169
649331,2019,9,21,9/21/19,17:25:00,47.1,-96.03
649332,2019,9,21,9/21/19,17:30:00,47.16,-95.94
649333,2019,9,21,9/21/19,17:35:00,47.18,-95.94
649334,2019,9,21,9/21/19,17:40:00,47.18,-95.79
649335,2019,9,21,9/21/19,18:05:00,40.1645,-97.5625
649336,2019,9,21,9/21/19,18:22:00,39.18,-99.02
649337,2019,9,21,9/21/19,18:26:00,40.89,-96.74
649338,2019,9,21,9/21/19,18:29:00,40.87,-96.74
649339,2019,9,21,9/21/19,18:30:00,40.02,-97.5
649340,2019,9,21,9/21/19,18:35:00,40.87,-96.72
649341,2019,9,21,9/21/19,19:18:00,39.87,-98.3
649342,2019,9,21,9/21/19,19:22:00,41.21,-96.62
649343,2019,9,21,9/21/19,19:25:00,41.29,-96.6
649344,2019,9,21,9/21/19,19:26:00,41.3,-96.6
649345,2019,9,21,9/21/19,19:45:00,39.77,-98.92
649346,2019,9,21,9/21/19,19:45:00,41.37,-96.55
649347,2019,9,21,9/21/19,19:54:00,41.4,-96.51
649348,2019,9,21,9/21/19,20:40:00,39.89,-96.88
649349,2019,9,21,9/21/19,23:40:00,41.5,-93.49
649350,2019,9,23,9/23/19,13:43:00,34.5611,-114.3605
649351,2019,9,23,9/23/19,14:30:00,35.0005,-114.5832
649352,2019,9,23,9/23/19,15:00:00,35.1065,-114.546
649353,2019,9,23,9/23/19,18:04:00,33.49,-112.7
649354,2019,9,23,9/23/19,18:25:00,34.6628,-114.2883
649355,2019,9,23,9/23/19,18:32:00,33.59,-112.41
649356,2019,9,23,9/23/19,18:43:00,33.61,-111.88
649357,2019,9,23,9/23/19,19:15:00,35.4885,-114.9208
649358,2019,9,23,9/23/19,19:35:00,33.53,-111.92
649359,2019,9,23,9/23/19,19:40:00,33.52,-112.05
649360,2019,9,23,9/23/19,22:15:00,32.2656,-109.8952
649361,2019,9,24,9/24/19,12:55:00,44.12,-69.2
649362,2019,9,24,9/24/19,13:15:00,44.1,-69.11
649363,2019,9,24,9/24/19,13:50:00,44.16,-68.88
649364,2019,9,24,9/24/19,13:50:00,44.17,-68.83
649365,2019,9,24,9/24/19,14:51:00,37.71,-99.32
649366,2019,9,24,9/24/19,15:35:00,37.69,-99.11
649367,2019,9,24,9/24/19,15:47:00,42.45,-95.83
649368,2019,9,24,9/24/19,15:50:00,41.78,-96.36
649369,2019,9,24,9/24/19,16:00:00,41.78,-96.22
649370,2019,9,24,9/24/19,16:03:00,41.81,-96.23
649371,2019,9,24,9/24/19,16:05:00,37.94,-99.22
649372,2019,9,24,9/24/19,16:07:00,43.63,-95.6
649373,2019,9,24,9/24/19,16:07:00,43.63,-95.62
649374,2019,9,24,9/24/19,16:15:00,41.78,-96.22
649375,2019,9,24,9/24/19,16:18:00,37.63,-98.91
649376,2019,9,24,9/24/19,16:33:00,42.48,-95.52
649377,2019,9,24,9/24/19,16:35:00,41.82,-96.03
649378,2019,9,24,9/24/19,16:35:00,42.49,-95.54
649379,2019,9,24,9/24/19,16:37:00,37.6,-98.74
649380,2019,9,24,9/24/19,16:39:00,42.49,-95.54
649381,2019,9,24,9/24/19,16:41:00,37.58,-98.74
649382,2019,9,24,9/24/19,16:42:00,43.87,-95.12
649383,2019,9,24,9/24/19,16:44:00,37.61,-98.74
649384,2019,9,24,9/24/19,16:45:00,42.51,-95.42
649385,2019,9,24,9/24/19,16:46:00,39.7,-97.42
649386,2019,9,24,9/24/19,16:48:00,42.48,-95.52
649387,2019,9,24,9/24/19,16:52:00,43.94,-94.93
649388,2019,9,24,9/24/19,16:54:00,37.59,-98.74
649389,2019,9,24,9/24/19,17:08:00,39.61,-97.44
649390,2019,9,24,9/24/19,17:19:00,39.62,-97.49
649391,2019,9,24,9/24/19,17:25:00,39.62,-97.49
649392,2019,9,24,9/24/19,17:32:00,39.19,-98.04
649393,2019,9,24,9/24/19,17:45:00,42.81,-95.71
649394,2019,9,24,9/24/19,17:46:00,37.59,-98.74
649395,2019,9,24,9/24/19,17:55:00,37.52,-98.7
649396,2019,9,24,9/24/19,17:58:00,46.39,-91.3
649397,2019,9,24,9/24/19,18:05:00,42.75,-95.55
649398,2019,9,24,9/24/19,18:10:00,44.46,-93.91
649399,2019,9,24,9/24/19,18:11:00,41.69,-95.49
649400,2019,9,24,9/24/19,18:13:00,46.1,-91.43
649401,2019,9,24,9/24/19,18:15:00,46.08,-91.43
649402,2019,9,24,9/24/19,18:16:00,41.72,-95.46
649403,2019,9,24,9/24/19,18:16:00,41.5,-95.6
649404,2019,9,24,9/24/19,18:20:00,46.09,-91.43
649405,2019,9,24,9/24/19,18:25:00,40.44,-96.69
649406,2019,9,24,9/24/19,18:33:00,46.04,-91.25
649407,2019,9,24,9/24/19,18:34:00,45,-92.2
649408,2019,9,24,9/24/19,18:55:00,47.15,-88.7
649409,2019,9,24,9/24/19,18:58:00,41.48,-95.34
649410,2019,9,24,9/24/19,19:00:00,41.48,-95.34
649411,2019,9,24,9/24/19,19:12:00,44.78,-93.1
649412,2019,9,24,9/24/19,19:18:00,44.81,-93.04
649413,2019,9,24,9/24/19,19:23:00,48.84,-95.9
649414,2019,9,24,9/24/19,19:25:00,44.88,-92.97
649415,2019,9,24,9/24/19,19:25:00,39.22,-97.55
649416,2019,9,24,9/24/19,19:40:00,37.65,-98.72
649417,2019,9,24,9/24/19,19:45:00,37.65,-98.74
649418,2019,9,24,9/24/19,19:48:00,37.65,-98.74
